ADD,PUSH,POP,OR,ADC,SBB,AND,ES,DAA,SUB,CS,DAS,XOR,SS,AAA,CMP,DS,AAS,PUSHA,PUSHAD,class
0.011183,0.016775,12.815926,2.834936,26.448223,0.514426,0,1.44263,36.021023,13.095504,16.539925,2.32051,0.005592,5.312011,3.863789,0,0.290763,9.38828,0.050324,10.495415,b
0.545644,0.012262,14.395194,2.145791,22.561462,0.14714,0.012262,0.049047,37.22641,14.297099,17.767151,2.292931,0.006131,1.876035,0.141009,0,0.091962,7.878119,0.502728,13.444914,b
0.454767,0,17.589737,3.605652,23.35553,0.3898,0,0.129933,33.409126,14.568784,16.923826,1.835309,0,1.250609,0.129933,0,0.29235,8.185804,0.763359,12.895891,b
0,0,14.076595,4.357447,26.417021,0.919149,0,2.417021,18.348936,17.88936,16.102127,3.080851,0,6.910638,5.429787,0,0.612766,10.161702,0.119149,11.982979,b
0.479497,0.033069,17.195766,3.339947,24.272486,0.396825,0,0.132275,33.002644,14.897487,16.997355,1.868386,0.016534,1.256614,0.132275,0,0.214947,8.035714,0.760582,12.466931,b
0.703571,0.02655,17.191025,3.066507,24.598433,0.318598,0.039825,0.106199,30.837648,16.155582,17.947697,1.792115,0,1.287668,0.132749,0,0.159299,8.535776,0.716846,17.429976,b
0.473392,0.032648,18.62553,3.313745,22.461639,0.391773,0.032648,0.130591,33.855698,15.017957,15.817825,2.024159,0,1.305909,0.146915,0,0.21221,8.537382,0.750898,13.401895,b
0.384492,0.016021,17.350208,3.444409,23.646267,0.384492,0.016021,0.128164,33.050304,14.578661,16.853573,1.826338,0,1.249599,0.128164,0,0.208267,8.122396,0.704902,12.848446,b
0.527017,0.006058,14.39908,2.132299,22.716259,0.151442,0.030288,0.048461,37.406105,14.253695,17.645988,2.320087,0.006058,1.835474,0.151442,0,0.084807,7.862854,0.52096,13.423795,b
0.855278,0.005627,14.70853,2.065046,22.451046,0.140671,0.011254,0.045015,35.48278,14.224623,17.735764,2.307,0.011254,1.901868,0.191312,0,0.095656,7.849426,0.523295,13.194913,b
0.022386,0.005597,12.838594,2.815089,26.225657,0.514887,0,1.443922,35.980522,13.045669,16.498768,2.305798,0.005597,5.350347,3.895232,0,0.313409,9.379897,0.050369,10.454444,b
0,0,13.001355,2.831978,26.537939,0.609756,0,1.727642,30.68428,14.356369,17.655827,2.649051,0,5.934959,4.342818,0,0.352304,9.722222,0.047425,11.714092,b
0,0,14.060287,4.814889,27.169735,0.991301,0,2.629982,14.100748,18.430103,20.149706,3.459438,0,6.048958,4.632814,0,0.64738,10.358083,0.242768,13.655674,b
0.465968,0,17.956398,3.494758,23.181894,0.399401,0,0.133134,34.348476,15.277084,16.192379,1.963721,0,1.298053,0.149775,0,0.216342,8.437344,0.732235,12.747545,b
0,0,9.793815,3.092783,0,2.57732,0,11.340206,28.865978,12.886598,18.041237,1.546392,0,33.505154,75.257729,16.494844,2.061856,6.701031,0.515464,19.587629,b
0.009185,0.21125,7.520482,1.875528,0,0,0,0.001837,0,14.186782,9.403358,0.797237,0,6.425659,4.471141,2.924428,0.292075,3.804328,0.664977,4.230501,b
0.137061,0.301535,11.595394,0.712719,0,0,0,0.027412,0.027412,13.651316,13.952851,1.288377,0,4.6875,5.400219,2.713816,0.630482,7.236842,0.904605,5.016447,b
0,1.462664,29.715166,7.69823,0,1.770593,0,7.3903,1.231717,27.636644,9.853733,6.158584,0,17.244034,61.81678,9.160892,0.923788,9.160892,0.230947,7.467283,b
16.133726,2.202308,81.406036,3.23402,27.08905,0.469561,0.638206,0.548924,62.355743,16.484243,14.695281,4.612943,0.244701,8.485169,7.860189,0,1.891472,9.758275,1.008564,11.821699,b
4.012903,2.451613,42.890324,2.025806,33.767742,0.864516,0.180645,0.554839,44.296776,11.832258,20.412903,3.819355,0.051613,8.916129,9.406452,0,1.303226,6.412903,0.43871,12.180645,b
0.038481,0.064135,16.162134,4.93843,0,2.103643,0.051308,5.259107,14.558747,15.91842,10.210364,6.400719,0,18.12468,45.690098,7.76039,0.525911,5.361724,0.038481,9.158543,b
0,0,9.793815,3.092783,0,2.57732,0,11.340206,28.865978,12.886598,18.041237,1.546392,0,33.505154,75.257729,16.494844,2.061856,6.701031,0.515464,19.587629,b
0.442265,0.168586,11.778036,1.980339,23.696194,0.056925,0.010947,0.038315,26.165871,12.966895,32.738541,2.527696,0.021894,5.657485,3.524981,0,0.22989,7.517406,0.515611,12.963613,b
0.215054,0.009775,9.618768,3.010753,27.67351,1.603128,0.009775,1.388074,11.124145,18.875854,27.859238,1.915934,0.01955,7.927664,6.549364,0,0.254154,7.771261,0.107527,9.931574,b
0.902935,3.837472,100,4.96614,0,5.869074,1.805869,6.997743,0,12.189616,0,4.740406,0.902935,2.031603,19.638826,0,0.677201,2.708804,2.257336,6.320542,b
0,0,12.677208,3.326063,26.726645,0.663395,0,1.908397,24.018538,14.30389,19.765539,2.998909,0,6.770265,5.170847,0,0.399855,9.569248,0.081788,10.759724,b
0.144788,0.024131,5.381274,0.844595,0,0.627413,0,1.375483,0.024131,9.266409,14.140926,0.627413,0,9.990347,8.470078,5.743243,0.096525,5.067567,0.482625,3.450772,b
2.201258,1.781971,22.536688,2.410902,0,2.30608,0.104822,6.079664,46.226414,12.264152,11.006289,2.096436,0,20.230608,54.192871,7.337526,1.048218,7.337526,0.209644,10.062893,b
0.007673,0,12.863501,2.240467,28.032688,0.356787,0,0.970613,43.313129,10.553978,17.064375,1.73406,0,5.064068,3.571702,0,0.20333,9.591038,0.030691,8.167728,b
0.015255,0.003269,7.941965,0.474546,28.101709,0.091531,0.000545,0.090442,59.745346,11.759579,16.664124,0.429325,0.000545,8.024235,4.918712,0,0.002724,9.290415,0.031055,7.95722,b
0,0,12.910759,1.918265,36.563801,0,0,0,69.658051,9.057548,33.361134,0.233528,0,7.105922,0.467056,0,0.016681,13.411177,0.58382,3.853211,b
22.148006,0.79462,100,6.333925,16.931156,0.61727,0.7094,0.363913,18.953405,10.726213,21.963747,4.205726,0.195776,19.395628,32.79591,0,0.999608,3.657553,0.69558,5.654467,b
0,0,15.113351,1.763224,80.856422,0,0,0,100,15.617129,74.307304,0,0,7.556675,0,0,0.251889,12.594459,0.503778,14.357683,b
0.09705,0.252329,10.170808,0.892857,0,0,0,0,0.01941,14.615684,14.013976,1.203416,0,5.764751,5.473603,2.678571,0.465839,6.482919,1.086957,4.541925,b
4.357092,3.457258,69.595078,4.215013,24.792801,0.994554,0.094719,0.686716,45.299549,15.55766,19.085957,5.683164,0.02368,8.051148,8.595785,0,2.770542,6.559319,0.639356,10.490173,b
5.178977,4.412316,100,4.065622,17.300785,0.525403,0.210876,0.439623,1.84606,10.972712,13.315582,10.231071,0.089354,5.557839,5.990314,0,2.575192,5.420233,0.596887,9.441178,b
74.560966,14.706276,50.302185,14.232323,19.549795,5.757793,7.876339,0.840486,31.089062,11.593492,14.86346,13.853778,7.704055,20.021004,20.488092,0,13.203423,15.801756,17.597698,17.807392,b
14.7635,1.091149,100,5.953106,11.764109,0.629314,0.279131,0.319732,18.163824,11.226147,26.898092,2.93849,0.274056,37.327446,61.830086,0,1.233252,3.709907,0.619164,5.034511,b
1.999493,0.631176,100,2.264403,0,16.228605,0.066803,26.94939,29.020294,4.620948,4.722305,0.513695,0.069107,17.592316,59.461887,4.450485,0.421552,1.029693,2.163046,5.012554,b
0,0,13.354606,0.479969,35.779541,0.943576,0,0.130901,50.140446,15.042679,35.264118,0.354523,0,5.579645,4.987864,0,0.032725,5.489651,0.002727,6.689575,b
2.728964,0.279099,79.295013,5.912756,0,4.76535,0.134381,6.48129,100,20.74633,12.952243,2.108745,0.113707,19.805666,71.046104,10.80215,0.537523,4.920405,0.320447,10.285301,b
0.045811,0.406574,29.405027,3.183875,0,2.336368,0.085896,7.908148,0.738705,16.125523,11.378343,2.387906,0.028632,25.247665,74.145332,9.20804,0.503923,2.863196,0.068717,8.853004,b
0.092937,0.283702,30.923498,2.98376,0,2.142438,0.039131,7.146351,0.66034,14.605752,10.585013,2.748973,0.019566,26.007631,78.233223,9.958913,0.919585,3.497359,0.225005,9.914889,b
9.571604,1.150551,90.697678,4.039167,38.359852,0,0.073439,0.097919,52.949818,11.529988,35.936352,2.080783,0.244798,4.039167,4.137087,0,1.175031,7.368421,0.342717,9.228886,b
19.729918,11.93526,100,8.847185,0.059577,0,0.178731,0,0.069507,7.903882,0.148943,16.403536,0.148943,3.57462,6.970509,0,4.210108,8.787608,0.764572,3.58455,b
5.92417,0.947867,100,11.611375,16.113745,0,0.236967,0,69.668243,14.21801,9.241706,3.080569,0.236967,9.00474,6.872038,0,2.843602,5.21327,0.7109,11.611375,b
18.498549,2.571547,100,6.276787,16.203512,0.718927,0.40094,0.995438,78.916077,10.493571,22.120834,4.700677,0.290336,7.880548,10.300014,0,1.907922,5.986451,0.981612,9.01424,b
0.059242,0.118483,36.144024,5.338336,0,3.231964,0.046077,6.753554,1.11901,14.19168,16.04792,7.45129,0.006582,23.604528,54.917061,9.33386,1.816746,6.615324,0.059242,8.807267,b
0.121951,1.463415,25.853657,1.829268,0,1.707317,0,4.878048,27.195124,15.121952,23.536585,0.487805,0,15.853659,67.560974,4.878048,0.365854,3.04878,0,13.902439,b
0.186829,0.32695,15.319943,7.286314,0,3.736572,0.140121,10.042036,4.717422,30.219522,16.767866,5.464736,0,31.900982,57.029427,10.929472,0.747314,7.893508,0.046707,8.220458,b
0.02794,0.367521,33.740974,5.343019,0,1.96011,0.038686,3.342073,1.979453,13.789547,13.864769,5.422541,0.008597,24.471287,90.541176,10.309921,1.19283,4.201771,0.038686,15.749656,b
0.048475,0.249951,33.825157,4.079499,0,2.370745,0.027267,2.853983,1.533031,13.654886,12.043083,4.280975,0.022723,24.50275,100,9.967734,1.181585,3.603836,0.033327,13.41251,b
0.01217,1.387368,31.343555,3.977526,0,1.306235,0,2.137844,0,18.362339,22.853029,2.308223,0,19.08239,82.726868,9.563506,0.162265,21.595472,0.874204,12.084702,b
0,0,25.198627,0.869659,31.812325,0,0,0,80.899719,9.201202,34.829288,0.225467,0,12.228903,0.354305,0,0.010737,18.316513,0.300623,3.371269,b
0.851064,0,6.241135,0.851064,0,0,0,0.141844,0.141844,11.489362,13.333334,0.70922,0,5.815603,7.659575,3.404255,0.141844,12.624113,0.283688,3.829787,b
0,0,29.787233,0,0,2.12766,0,0,8.510638,0,14.893617,0,0,38.297874,100,23.404255,2.12766,4.255319,0,10.638298,b
0,0,5.321508,0.886918,38.802658,0.221729,0,2.660754,51.219513,15.742794,35.03326,0,0,11.086474,8.203992,0,0.221729,5.764967,0.443459,23.281597,b
0.031884,0.010628,19.321926,1.849293,0,2.933362,0,4.198108,6.823255,15.219471,17.812733,2.136252,0,15.485173,100,7.673504,1.626103,2.625146,0.021256,6.855138,b
18.697845,1.746555,76.023674,12.487871,33.339802,0.106734,0.679216,0.067922,43.780319,22.42383,32.369495,5.278479,0.591888,12.070639,14.506113,0,1.804774,12.002717,0.669513,17.310305,b
0.109111,0.327332,12.220404,5.400982,0,2.618658,0,6.928533,0.054555,18.98527,9.874523,2.454992,0,12.875069,100,5.07365,1.636661,6.492089,0.054555,7.20131,b
1.178782,0,5.697446,1.375246,0,1.178782,0,0.392927,0,10.21611,16.502947,0.589391,0,6.483301,7.269155,3.73281,0.196464,15.717093,0,2.554028,b
0.098717,0.315893,11.530108,1.638697,0,0,0,0,0.019743,13.010859,14.234945,1.283317,0.039487,4.580454,4.481737,2.3692,0.809477,8.923988,0.94768,5.034551,b
31.972542,33.030487,51.657581,30.676359,0,36.797897,13.292953,41.3083,3.508984,7.445992,4.461942,37.351101,12.618615,46.44862,75.614777,8.798708,29.796082,28.148598,32.432869,28.427216,b
31.820192,33.031509,51.197231,30.532417,0,36.327419,13.139361,41.192806,3.633949,7.585818,4.535394,37.313374,12.708761,46.355991,75.789764,8.583847,29.872429,27.892471,32.126041,28.39551,b
33.611622,32.805977,53.619133,32.07547,0,38.119884,13.52062,43.329437,3.736016,7.647353,4.470696,38.174152,12.464519,46.965267,77.116379,9.08332,31.32827,28.360329,32.601437,29.846386,b
0.293772,0.058754,7.579319,2.173913,0,0.058754,0,0.52879,0,14.864865,14.101058,0.352526,0,3.701528,5.052879,3.46651,0.117509,7.168037,0.646298,2.115159,b
0.039809,0.039809,18.152866,4.41879,0,2.906051,0.039809,6.568471,8.200637,28.702229,17.754776,4.697452,0,35.270699,73.68631,12.818471,0.636943,7.165605,0.079618,14.609873,b
0.00726,0.16989,7.187663,1.650984,0,0.001452,0,0,0,14.214149,9.59662,0.698438,0,6.345472,4.364872,2.825696,0.287507,3.556078,0.64326,4.810652,b
0,0.046504,12.757712,2.015192,0,0.94559,0.015501,2.976283,18.477757,11.626104,26.274998,0.63556,0,16.493567,83.475426,12.122151,0.41854,3.596342,0,4.603937,b
11.539209,1.663748,100,2.860479,21.366024,0.116754,0.233508,0.058377,54.086399,6.89823,16.968281,2.335085,0.252968,8.10469,5.779335,0,1.401051,6.956606,0.768632,6.061491,b
0.114103,0.251027,10.429028,1.118211,0,0,0,0.045641,0.022821,13.623916,13.464172,1.574623,0,4.564126,4.997718,2.715655,0.524875,6.344135,0.844363,5.020539,b
0,0,12.056737,0.531915,0,0.35461,0,0.70922,21.631205,11.347517,34.397163,0.70922,0,13.652483,71.80851,17.021276,0.35461,2.304965,0,3.014184,b
0.031726,0,11.643401,0.793147,0,0.634518,0,1.015228,25.095177,10.786802,51.046955,0.666244,0,11.548223,77.09391,8.153553,1.649746,1.903553,0,2.982234,b
0.129299,0.284458,11.042151,0.724075,0,0,0,0.02586,0.02586,13.705715,13.136798,1.267132,0,4.241014,4.86165,2.534264,0.620636,6.775278,0.956814,4.732351,b
2.907023,0.2883,100,15.93257,0,4.012173,0.3844,7.896212,16.33699,11.067511,19.64443,1.901978,0.172179,6.899175,38.736286,2.350445,0.400416,2.710819,0.160167,3.651798,b
7.017544,1.052632,31.929823,2.105263,0,0,0,6.315789,61.754387,20.701754,51.228069,0.350877,0,30.175438,100,11.22807,0.350877,5.263158,0.350877,19.649122,b
2.433281,6.593407,68.52433,15.149136,0,14.4427,0.392465,34.065933,6.593407,35.164837,22.527473,5.808477,0.392465,35.871269,85.635796,10.753532,0.470958,9.654631,0.784929,24.568289,b
10.225485,5.977976,85.422127,9.124279,19.087572,2.831673,0.209754,5.1914,45.516518,24.436287,16.937599,5.034085,0.157315,4.509701,8.599895,0,0.891453,7.81332,2.674358,19.716831,b
0.11919,0.429082,11.609058,0.882002,0,0,0,0.047676,0.023838,13.087008,12.800953,1.668653,0,5.053635,5.744935,2.669845,0.619785,6.650775,0.90584,5.578069,b
0,0.414365,53.038673,0.690608,0,2.900553,0.414365,6.353591,0.552486,24.861877,20.165747,1.104972,0,22.23757,86.740334,8.01105,0.552486,4.005525,0.414365,11.464088,b
0,0,9.793815,3.092783,0,2.57732,0,11.340206,28.865978,12.886598,18.041237,1.546392,0,33.505154,75.257729,16.494844,2.061856,6.701031,0.515464,19.587629,b
0,0,9.793815,3.092783,0,2.57732,0,11.340206,28.865978,12.886598,18.041237,1.546392,0,33.505154,75.257729,16.494844,2.061856,6.701031,0.515464,19.587629,b
7.422802,0.415677,49.049881,3.503563,0,1.306413,0.059382,9.026128,44.358669,12.885986,10.985748,1.128266,0.118765,19.655582,50.950115,7.36342,0.890736,6.888361,0.356295,12.767221,b
0,0,14.243324,2.077151,48.664688,0,0,0,100,9.495549,47.477745,0,0,5.341246,0,0,0.296736,11.275964,0.593472,10.682492,b
0,0,13.994169,2.040816,48.688049,0,0,0,100,9.037901,47.521866,0,0,5.247813,0,0,0.291545,11.078717,0.58309,10.204082,b
0,0,15.53398,2.265372,60.841423,0,0,0,100,11.32686,57.281555,0,0,7.119741,0,0,0.323625,12.297734,0.647249,11.650486,b
0,0,15.17028,2.167183,55.417953,0,0,0,100,9.907121,53.250771,0,0,7.120743,0,0,0.309598,12.074304,0.619195,10.526316,b
0.141044,0.310296,11.622003,0.733427,0,0,0,0.056417,0.028209,13.540198,13.511989,1.325811,0,4.287729,4.992948,2.595205,0.648801,7.136812,0.930889,5.021157,b
0.014428,0.080799,16.122236,1.351936,0,0.326081,0.007214,0.468921,47.674149,10.672649,29.579559,4.044266,0.015871,15.278178,56.869335,7.289202,0.226525,4.798869,0.038957,6.585098,b
2.743484,0.274348,55.418385,6.310014,0,4.663923,0,7.270233,45.130314,12.620028,21.124828,3.840878,0,20.987654,96.844994,7.407407,0.548697,8.230453,0.137174,34.705074,b
23.331823,2.044424,100,11.468722,27.076155,0.575703,1.37806,0.707162,37.243877,20.707161,23.921125,3.422484,1.62738,8.458749,13.168632,0,1.622847,7.379873,0.548504,8.295558,b
5.126371,1.072961,53.719597,1.979018,0,2.551264,1.025274,9.275155,31.831186,19.957083,28.636147,1.955174,0.59609,13.590844,60.872673,6.84311,0.524559,2.122079,0.238436,14.020029,b
15.356236,1.844593,85.335487,3.666129,24.371685,1.083698,1.037584,0.760895,66.267006,12.128199,23.126585,5.118746,0.576435,8.323726,10.560295,0,2.536315,8.830989,0.461148,13.788334,b
13.124999,3.125,42.5,1.25,0,1.25,0,10.625,100,18.125,5,0,0,41.25,65,18.75,0.625,3.75,0.625,23.75,b
0.060132,0.130287,9.941873,1.573462,0,0,0,0.010022,0.010022,13.619964,13.098818,1.312888,0,6.013229,4.670275,2.39527,0.39086,5.502105,0.851874,5.221487,b
0,0,12.952381,0.380952,29.714287,0,0,0,100,4,28.952381,0,0,6.666667,1.333333,0,0.190476,12.190476,0.571429,6.666667,b
0.098406,0.649478,9.899626,0.964377,0,0,0,0.039362,0.019681,13.107656,12.340091,1.672899,0,5.550089,5.392639,2.716001,0.708522,6.770321,0.806928,5.23519,b
0.288684,0.019246,17.64819,2.117013,21.728252,0,0,0,0.076982,18.764435,19.957661,1.116243,0,14.030023,9.006928,0,0.307929,7.775211,1.17398,9.257121,b
1.259061,0.152614,18.428082,2.518123,0,2.36551,0.038153,6.142694,31.247616,24.532621,23.006485,2.518123,0,20.259443,68.943146,5.837467,0.34338,2.289203,0.267074,14.727203,b
4.512067,3.567681,100,5.456453,0,3.567681,0.524659,9.758657,0,5.876181,0.209864,8.289612,0.209864,4.512067,15.320042,0,2.728227,8.814271,1.573977,4.616999,b
0.01918,0.280026,8.258852,1.71468,0,0,0,0.007672,0.003836,12.977099,13.372205,1.196824,0,8.607925,6.71679,3.56362,0.429629,5.589014,0.90529,4.779624,b
4.654737,0.999012,100,2.508508,0,2.49753,0.367768,11.148314,38.736416,18.915358,22.131958,2.980569,0.214074,17.768141,60.182236,7.706664,0.806894,3.886266,0.675156,10.846416,b
16.436253,3.348694,100,4.577573,25.683563,0.399386,0.430108,0.614439,84.086021,14.746544,20.860214,7.680491,0.245776,8.663595,11.336406,0,3.348694,10.476191,2.549923,12.104455,b
5.337362,0.503525,43.882175,3.902316,0,2.643505,0.352467,10.372608,0.20141,25.704935,20.820745,2.643505,0.226586,17.371601,65.584091,7.502518,0.503525,2.391742,0.251762,15.307151,b
4.244032,0.972591,42.351902,3.293545,0,2.387268,0.110522,9.571176,31.100794,21.971706,20.601238,2.210433,0.088417,15.163572,60.389034,6.609196,0.486295,2.409372,0.15473,14.38992,b
3.473168,0.912558,32.811226,4.004358,0,5.380005,0.272405,7.041678,0.163443,21.002453,14.478344,2.451648,0.313266,16.780169,100,5.979297,1.593571,7.68183,0.354127,13.593027,b
0.088846,0.024231,5.637671,0.298845,0,0.605767,0,1.340764,0.008077,7.341895,16.19417,0.541152,0,8.246507,7.164203,3.933446,0.048461,4.902674,0.59769,2.213068,b
0,0,16.521738,1.449275,57.971012,0,0,0,86.95652,10.434782,55.36232,0,0,9.275363,0,0,0.289855,13.913043,0.57971,11.594203,b
4.6875,0,5.46875,3.125,0,1.5625,0,8.59375,0.78125,13.28125,10.15625,3.90625,0,10.9375,17.1875,9.375,0,14.84375,0,9.375,b
5,0.714286,43.095238,1.666667,0,2.857143,0.238095,6.666667,50.952381,24.761906,21.904762,0,0,33.571426,100,9.523809,0.714286,4.285715,0.476191,17.857143,b
6.10427,2.253078,85.564575,1.336128,0,2.855646,0.235787,7.545193,61.121296,12.9683,27.377522,2.934242,0.392979,25.098244,86.298141,5.318313,2.881844,10.584229,2.122085,9.981661,b
1.694915,0,10.169491,2.033898,0,1.355932,0,0.677966,0,21.016949,11.186441,1.694915,0,10.847458,21.016949,9.491526,0,14.915255,3.728814,3.728814,b
0,0,12.003531,3.032978,25.074219,0.665971,0,1.765225,23.268875,16.127739,19.682261,3.049025,0,6.338762,4.212469,0,0.409211,9.379764,0.136404,13.030571,b
0.457521,0,15.121874,2.13773,21.897926,0.189319,0.015777,0.063106,38.581684,13.228682,17.780231,1.877416,0.023665,2.019405,0.165654,0,0.118325,8.17228,0.544293,10.988404,b
0.763359,0,17.048346,0.890585,0,0,0,0,0,18.70229,20.610687,0.254453,0,10.687022,8.524173,8.015266,0.254453,15.521629,0.890585,7.124682,b
0,0,12.716763,0.578035,28.034681,0,0,0,100,6.358381,26.589596,0,0,4.046243,2.023121,0,0.289017,11.560694,0.578035,6.069364,b
2.857143,0.476191,6.190476,0.952381,0,3.333333,0,1.904762,0,9.523809,18.571428,0.476191,0,13.809525,16.666668,10.476191,0.476191,15.714286,0,6.190476,b
0,0,15.625,2.430556,61.111111,0,0,0,100,11.458334,56.597221,0,0,6.597222,0,0,0.347222,12.152778,0.694444,12.5,b
0,0.283843,12.663754,1.375546,0,0.218341,0,0.917031,39.890827,13.013101,16.375546,1.244541,0,17.052402,53.493454,9.51965,0.502183,4.061135,0.043668,6.724891,b
0,0.302703,13.772973,1.016216,0,0.259459,0,1.340541,47.027027,12.713512,15.740541,1.340541,0,19.502703,55.070271,10.291891,0.259459,4.432432,0.021622,6.789189,b
5.042017,0.630252,100,34.033615,0,18.907564,0.210084,30.042017,67.647057,28.57143,12.605042,3.361345,0.630252,37.184872,92.016808,7.983193,1.260504,6.72269,1.680672,35.92437,b
4.036697,0.366972,84.036697,29.174313,0,41.651379,0.183486,36.697247,55.779816,27.339449,9.357798,2.93578,0.550459,40.183487,100,8.073395,0.733945,6.605505,0.183486,34.128441,b
0.642674,0,10.92545,0.771208,0,0,0,0.257069,0.128535,15.424165,14.395886,0.128535,0,14.524421,12.853471,4.37018,0,8.868895,1.156812,3.084833,b
0.039324,0.707825,11.010617,1.848211,22.650414,0.43256,0,1.808887,33.818325,9.20173,12.111679,2.123476,0,0.511207,0.275265,0,0.039324,4.954778,0.117971,7.589461,b
0.131165,0,5.351521,0.970619,0,0.629591,0,1.364113,0.026233,8.840504,14.821616,0.944386,0,9.653725,8.315845,5.220356,0.104932,4.512067,0.419727,3.90871,b
0,0,12.143576,3.773901,26.719221,0.821872,0,2.180476,15.112378,15.69943,26.383764,3.119759,0,4.998322,3.840993,0,0.536733,9.610869,0.134183,12.562898,b
0,0,13.002454,2.642008,31.704096,0.962446,0,2.434422,21.645594,18.909227,15.436874,2.623137,0,7.49198,5.699189,0,0.50953,9.605586,0.113229,13.870542,b
0.255025,0.119487,17.013536,1.476647,23.373104,0,0.003567,0,0.003567,10.89116,23.92417,1.512314,0,9.321776,7.788062,0,0.20509,7.019422,0.472598,6.047474,b
